class_id,treatment_type,product_id,review_author_name,review_date,review_content,review_rating,review_is_verified
insects,Organic,B0BDVCCKKT,Stanley Drobot,"Reviewed in the United States on October 17, 2023",Works as expected,5.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,Dee Dee,"Reviewed in the United States on July 27, 2023",I purchased this mainly to keep slugs and snails away from my Gerbera daisy foilage. Snails seem to love the foliage of these flowers. So far this has worked great and my daisies look the best I've ever had. I think this bait has helped them to flourish.,5.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,KB,"Reviewed in the United States on July 10, 2021","I have tried EVERYTHING to get rid of slugs!  I live in the pacific NW and it rains here all the time....all the time.  I have tried beer traps, copper tape, and every type of slug bait and killer.  This is the only one that keeps the slugs at bay.  After using this for 4 days my dahlias were able to start growing without the fear of being eaten!  The only con is that when this product gets wet for 3 or more days in a row it starts to mold.  I'm assuming that in dryer temps this would not be a problem.The mold is no biggy for me - I just scrape up the moldy gunk, toss it and reapply.  The mold doesn't bother me because the only other alternative is to have my flowers be destroyed by slugs.",4.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,gummybear26,"Reviewed in the United States on July 21, 2021","I have an edible garden but I wanted to be able to actually eat from it and not have to be cutting and throwing away my produce because of snails. I am not sure why this review has me rate the ""flavor"" but I am going to assume it means did the snails like it. These are NOT edible so...yeah.Pros:*These work as intended but do not put them inside the dirt they will mold. I took the advice from other reviews and I sprinkled them around the pots on inside them and it still worked since they went after these instead of my plants.Cons:*After you wet these, or get your surface wet and then sprinkle these on top, they will get real sticky and start to mold after a while. I am so grateful for other reviews that warned me beforehand and sprinkling them on the outside worked just as well.Conclusion: Yes, they eat this and seemed to prefer it and it stopped them from eating my plants but don't put them inside your plant pots. I wouldn't recommend them if you are going to put them on dirt in the ground cause it will cause mold to grow. Also if you place them down make sure it isn't going to rain. It just washes them away. It becomes like mushy after they soak up water.",3.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,Amazon Customer,"Reviewed in the United States on August 31, 2023",Sprinkled in my garden and after about 3 days most all of the slugs were gone.,5.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,Dennis C,"Reviewed in the United States on October 4, 2023","Maybe they left? Either way, no more snails & slugs!",5.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,Shannon,"Reviewed in the United States on August 27, 2023",I have vegetables and flowers that I have used this on.  This was my second bottle.  Bugs are bad this year.  Works great!,5.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,Linda,"Reviewed in the United States on July 25, 2023","Kills the snails!  Used it early this year, right before the snails came out to graze on the new garden plants and the leaves of the hostas are hole free and they've been out 3 months.  Will buy this again",5.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,Anahil,"Reviewed in the United States on September 21, 2023",One application did the job. No more slugs!!,5.0 out of 5 stars,Verified Purchase
insects,Organic,B0BDVCCKKT,TG,"Reviewed in the United States on September 24, 2023",Love this spray! It is super effective and safe for animals.,5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Amazon Customer,"Reviewed in the United States on December 25, 2023",Did a great job. Will definitely use again.,5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Cassondra,"Reviewed in the United States on January 28, 2024","Customer service is the basis for this review because our initial order got lost in the mail so we needed a replacement, the replacement came quickly and it was stress free on my part. The product itself does what it says it does and we do like this brand for our pest control needs for our plants.",5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Huntington Beach Landscape co,"Reviewed in the United States on August 27, 2023","This dust is very good. I bought it to get rid of some bees that were hidden in some timbers in a room Off of the garage. I couldn’t get the bees out any other way and so I sprayed This dust through a small hole, and within 30 minutes, the whole hive of bees flew away, I called at the magic dust… I’m sure it works good for Beatles and white night as well. I would recommend it it’s not harmful to humans.",5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Lynda DePompei,"Reviewed in the United States on September 4, 2023",My fault for even buying this. Worried that it worked TOO well. A product can't be expected to discriminate between the chomping bugs and the pollinators. Just a panicked buy.,4.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Virginia P,"Reviewed in the United States on October 1, 2023","I used this successfully to kill squash bugs, vine borers, fruit flies and ants. No smell to it. Couldn't find locally. I ordered in the middle of the season, will use more next year for flea beetles and other pests.",5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Amazon Customer,"Reviewed in the United States on October 11, 2023",I had no problem with pests on my tomato plants while using this product occasionally.I also used it for some young shrubs I planted that were showing signs of damage by aphids on the new foliage.Worked great there also.,5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Crystal,"Reviewed in the United States on August 23, 2023",I have been struggling with cucumber beetles & wanted to stay away from harsh chemicals to keep my garden organic. I used this product a week ago & also have been plucking them & killing them though out the day. I have yet to see any decrease in the number of bugs. Also if you get the powder it is harder to apply to infected area as it comes with no dispersion tool. So be sure to order your own separately.,3.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,O.W.,"Reviewed in the United States on November 5, 2023",I dusted my garden pole beans because the beetles were destroying them. I went out the next day and there wasn't one alive. Powder stayed on for quite some time even after it rained a little. Used it on my cabbage too. No more worms!,5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,LMB Jr.,"Reviewed in the United States on July 13, 2023","This is the best product I've found to protect my roses from being eaten by bugs, aphids and deer.  I spread it by putting on disposal gloves , wetting down the leaves, grabbing a handful and shaking my hand over the plant like a salt shaker.  I'd have to pay 4 times as much to use a product that comes in a container with holes to spread the powder. Not worth the expense.  Great value!",5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,lisa gollotte,"Reviewed in the United States on September 9, 2023","We had garden pests eating our veggies.  This worked to eliminate them.  You do need to reapply from time to time, depending on rain",5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Deb,"Reviewed in the United States on August 7, 2023",I had always usedGarden Dust but found this worked great getting rid of those pesky bugs in my garden and will definitely buy again!,5.0 out of 5 stars,Verified Purchase
insects,Organic,B00743LJ0G,Chas,"Reviewed in the United States on September 23, 2023",Works as described.,5.0 out of 5 stars,Verified Purchase
